"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17499995231628","3.10199999809265","3.13700008392334","3.27099990844727","2.96799993515015","3.0699999332428","3.10700011253357","3.15899991989136","3.23000001907349","3.3199999332428","3.44400000572205","3.03800010681152","3.13899993896484","3.20499992370605","3.22000002861023","3.25999999046326","3.25200009346008","3.3289999961853","3.32800006866455","3.40499997138977","3.49300003051758","3.59899997711182","3.72399997711182","3.84400010108948","3.96300005912781","4.0770001411438","4.19399976730347","4.28200006484985","4.37099981307983",
"Angola","AGO","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9699993133545","20.2569999694824","19.8400001525879","20.3640003204346","20.6609992980957","21.0540008544922","21.1040000915527","21.1189994812012","21.7290000915527","21.8369998931885","21.7660007476807","21.7670001983643","21.8229999542236","22.117000579834","21.6590003967285","20.8570003509521","20.3290004730225","19.6380004882813","18.1229991912842","17.3540000915527","16.5020008087158","16.6100006103516","16.6860008239746","16.6480007171631","16.6200008392334","16.7310009002686","16.753999710083","16.8080005645752","16.878999710083",
"Albania","ALB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3540000915527","30.4029998779297","31.1229991912842","31.886999130249","32.7430000305176","33.1730003356934","33.5130004882813","34.0180015563965","34.7319984436035","35.4749984741211","36.2980003356934","37.2109985351563","38.1749992370605","39.1259994506836","40.0699996948242","41.0069999694824","41.9189987182617","32.7669982910156","34.7569999694824","36.9469985961914","34.7280006408691","32.0069999694824","37.1180000305176","40.7649993896484","42.5410003662109","43.1310005187988","43.7400016784668","44.3209991455078","44.9020004272461",
"Andorra","AND","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7859145386905","51.1919228538095","51.5633929024138","51.8637359813555","53.7419021928392","54.444973139112","54.8910596573871","56.4514669371175","57.4737822546757","56.0588135786946","58.5243466300846","60.0477969365962","57.6042077292981","55.9454947597599","57.0582361850264","58.6951227843121","57.6008509227273","59.3753965445497","59.8541560949023","60.7874547465522","62.0103137791699","63.4178805813952","62.7444709028809","62.739099842789","63.4289122441022","67.2133264563859","66.5911479565245","66.7073581523132","66.8566664368017",
"United Arab Emirates","ARE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8000030517578","98.7900009155273","98.7760009765625","98.7760009765625","98.7770004272461","98.7760009765625","98.7819976806641","98.7710037231445","98.7620010375977","98.7699966430664","98.7610015869141","98.7509994506836","98.7539978027344","98.7539978027344","98.7389984130859","98.8690032958984","98.9700012207031","99.0550003051758","99.0009994506836","98.9530029296875","98.9140014648438","98.875","98.8379974365234","98.7979965209961","98.7600021362305","98.7129974365234","97.5670013427734","97.5830001831055","97.6060028076172",
"Argentina","ARG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3850021362305","72.5","71.2760009765625","72.1029968261719","74.8919982910156","74.3150024414063","75.0179977416992","75.4929962158203","75.8560028076172","76.4049987792969","76.1220016479492","78.1179962158203","78.8010025024414","78.9970016479492","79.4670028686523","80.2289962768555","80.9280014038086","80.8160018920898","80.1449966430664","80.6600036621094","81.3160018920898","81.286003112793","80.8960037231445","80.5390014648438","79.8889999389648","79.181999206543","78.5699996948242","78.5810012817383","78.6159973144531",
"Armenia","ARM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3499984741211","44.3349990844727","44.451000213623","45.0470008850098","45.109001159668","45.3320007324219","45.5750007629395","46.0309982299805","46.3520011901855","46.9370002746582","47.3769989013672","48.2779998779297","49.2610015869141","49.976001739502","51.2290000915527","52.2669982910156","53.4199981689453","54.0779991149902","52.6259994506836","50.1440010070801","51.4249992370605","51.7760009765625","51.8390007019043","54.4469985961914","57.1059989929199","59.0410003662109","59.4720001220703","59.757999420166","60.0400009155273",
"American Samoa","ASM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
