"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7240028381347","96.7970008850098","96.7590026855469","96.6140041351318","96.9220027923584","96.8239994049072","96.7839984893799","96.7280006408692","96.6540012359619","96.5590000152588","96.4290008544922","96.8459987640381","96.7509975433349","96.6829967498779","96.6670017242432","96.6269989013672","96.6349964141846","96.5569972991943","96.5579986572266","96.4809989929199","96.3909969329834","96.2809982299805","96.1519985198975","96.0279979705811","95.9060020446778","95.7869968414307","95.6649990081787","95.5739974975586","95.4819984436035",
"Angola","AGO","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9569997787475","77.6710033416748","78.1169967651367","77.5830001831055","77.2570018768311","76.8349962234497","76.7579965591431","76.7220029830932","76.1040019989013","75.9779987335205","76.0300002098084","75.9990010261535","75.9250011444091","75.6050019264221","76.0199999809265","76.7790031433106","77.262999534607","77.9240026473999","79.415997505188","80.1720018386841","81.0100030899048","80.8839988708496","80.7850027084351","80.8029994964599","80.8139972686768","80.6940021514893","80.6600008010865","80.5930042266846","80.5079965591431",
"Albania","ALB","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0459995269776","68.9619998931884","68.2049980163574","67.4189987182617","66.5410003662109","66.0999984741211","65.7759990692139","65.2399997711182","64.5109996795655","63.7620010375977","62.9179992675781","61.9859981536865","60.9939975738525","60.0139999389649","59.0410022735596","58.0739994049072","57.1319999694824","66.6580009460449","64.9000015258789","62.6000003814697","64.1180019378662","67.0100002288818","61.814998626709","58.6960010528564","56.496000289917","55.8850002288818","55.2569999694824","54.6630001068116","54.0669994354248",
"Andorra","AND","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.316535436285","46.8174752423385","46.4848057667757","46.1050333924884","43.9873203043648","43.3885131474803","43.1192893998879","41.276792073989","40.1698348893923","41.9607636951026","38.9559966728655","37.6843711571413","40.4415666612633","42.0445714365925","41.071840529899","39.6545932951748","40.5510011890334","38.6010658919199","38.2306438791499","37.4539427107422","36.2752975289018","34.9113816607074","35.6978349672174","35.6862575380605","35.0920416958213","31.2183904216897","31.8635956780896","31.7256225193662","31.5533747274607",
"United Arab Emirates","ARE","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.528000010061077","0.528999997186475","0.529999984311871","0.533000005292706","0.533999992418102","0.534999979543499","0.536000026273541","0.534999979543499","0.536000026273541","0.537000013398937","0.536000026273541","0.537000013398937","0.538000000524335","0.537000013398937","0.533999992418102","0.426000011968426","0.339000012492761","0.273000006563961","0.264000012539328","0.256000006571413","0.249000003561377","0.242000000551343","0.234999997541308","0.227999992668629","0.221000004559755","0.217000003904104","1.00200000405312","0.987999983131885","0.972999982535839",
"Argentina","ARG","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5590003728866","25.0400004386902","25.5190000534057","25.4219999313354","22.7559998035431","23.2350001335144","22.5010001659394","22.0710000991821","21.6349992752076","20.6250005960465","21.4089990854264","19.9669998884201","19.0199999809265","18.6349997520446","18.2849996089936","17.4099994897842","16.5119997262955","16.3340004682541","16.8810000419617","16.4409996271134","16.0630004405975","16.0799995660782","16.6599997878075","17.1990005970001","17.7809993624687","18.4400007724762","18.9770008325577","18.9569997191429","18.9050001502037",
"Armenia","ARM","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5690002441406","55.5930004119874","55.4699993133545","54.8700008392334","54.8090000152588","54.5869998931885","54.3450012207031","53.8859996795655","53.5659999847412","52.9790000915527","52.5370006561279","51.6339988708496","50.6509990692139","49.9340000152588","48.67799949646","47.6380004882812","46.4819984436035","45.8250007629394","47.2829990386963","49.7250003814697","48.2870006561279","47.9860000610352","47.9679985046386","44.9930009841919","42.5539999008178","40.5629987716675","40.1230001449585","39.8360004425049","39.5530004501343",
"American Samoa","ASM","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
